Date
"5,30,2015"
"5,31,2015"
"6,01,2015"
"6,02,2015"
"6,03,2015"
"6,04,2015"
"6,05,2015"
"6,06,2015"
"6,07,2015"
"6,08,2015"
"6,09,2015"
"6,10,2015"
"6,11,2015"
"6,12,2015"
"6,13,2015"
"6,14,2015"
"6,15,2015"
"6,16,2015"
"6,17,2015"
"6,18,2015"
"6,19,2015"
"6,20,2015"
"6,21,2015"
"6,22,2015"
"6,23,2015"
"6,24,2015"
"6,25,2015"
"6,26,2015"
"6,27,2015"
"6,28,2015"
"6,29,2015"
"6,30,2015"
"7,01,2015"
"7,02,2015"
"7,03,2015"
"7,04,2015"
"7,05,2015"
"7,06,2015"
"7,07,2015"
"7,08,2015"
"7,09,2015"
"7,10,2015"
"7,11,2015"
"7,12,2015"
"7,13,2015"
"7,14,2015"
"7,15,2015"
"7,16,2015"
"7,17,2015"
"7,18,2015"
"7,19,2015"
"7,20,2015"
"7,21,2015"
"7,22,2015"
"7,23,2015"
"7,24,2015"
"7,25,2015"
"7,26,2015"
"7,27,2015"
"7,28,2015"
"7,29,2015"
"7,30,2015"
"7,31,2015"
"8,01,2015"
"8,02,2015"
"8,03,2015"
"8,04,2015"
"8,05,2015"
"8,06,2015"
"8,07,2015"
"8,08,2015"
"8,09,2015"
"8,10,2015"
"8,11,2015"
"8,12,2015"
"8,13,2015"
"8,14,2015"
"8,15,2015"
"8,16,2015"
"8,17,2015"
"8,18,2015"
"8,19,2015"
"8,20,2015"
"8,21,2015"
"8,22,2015"
"8,23,2015"
"8,24,2015"
"8,25,2015"
"8,26,2015"
"8,27,2015"
"8,28,2015"
"8,29,2015"
"8,30,2015"
"8,31,2015"
"9,01,2015"
"9,02,2015"
"9,03,2015"
"9,04,2015"
"9,05,2015"
"9,06,2015"
"9,07,2015"
"9,08,2015"
"9,09,2015"
"9,10,2015"
"9,11,2015"
"9,12,2015"
"9,13,2015"
"9,14,2015"
"9,15,2015"
"9,16,2015"
"9,17,2015"
"9,18,2015"
"9,19,2015"
"9,20,2015"
"9,21,2015"
"9,22,2015"
"9,23,2015"
"9,24,2015"
"9,25,2015"
"9,26,2015"
"9,27,2015"
"9,28,2015"
"9,29,2015"
"9,30,2015"
"10,01,2015"
"10,02,2015"
"10,03,2015"
"10,04,2015"
"10,05,2015"
"10,06,2015"
"10,07,2015"
"10,08,2015"
"10,09,2015"
"10,10,2015"
"10,11,2015"
"10,12,2015"
"10,13,2015"
"10,14,2015"
"10,15,2015"
"10,16,2015"
"10,17,2015"
"10,18,2015"
"10,19,2015"
"10,20,2015"
"10,21,2015"
"10,22,2015"
"10,23,2015"
"10,24,2015"
"10,25,2015"
"10,26,2015"
"10,27,2015"
"10,28,2015"
"10,29,2015"
"10,30,2015"
"10,31,2015"
"11,01,2015"
"11,02,2015"
"11,03,2015"
"11,04,2015"
"11,05,2015"
"11,06,2015"
"11,07,2015"
"11,08,2015"
"11,09,2015"
"11,10,2015"
"11,11,2015"
"11,12,2015"
"11,13,2015"
"11,14,2015"
"11,15,2015"
"11,16,2015"
"11,17,2015"
"11,18,2015"
"11,19,2015"
"11,20,2015"
"11,21,2015"
"11,22,2015"
"11,23,2015"
"11,24,2015"
"11,25,2015"
"11,26,2015"
"11,27,2015"
"11,28,2015"
"11,29,2015"
"11,30,2015"
"12,01,2015"
"12,02,2015"
"12,03,2015"
"12,04,2015"
"12,05,2015"
"12,06,2015"
"12,07,2015"
"12,08,2015"
"12,09,2015"
"12,10,2015"
"12,11,2015"
"12,12,2015"
"12,13,2015"
"12,14,2015"
"12,15,2015"
"12,16,2015"
"12,17,2015"
"12,18,2015"
"12,19,2015"
"12,20,2015"
"12,21,2015"
"12,22,2015"
"12,23,2015"
"12,24,2015"
"12,25,2015"
"12,26,2015"
"12,27,2015"
"12,28,2015"
"12,29,2015"
"12,30,2015"
"12,31,2015"
"1,01,2016"
"1,02,2016"
"1,03,2016"
"1,04,2016"
"1,05,2016"
"1,06,2016"
"1,07,2016"
"1,08,2016"
"1,09,2016"
"1,10,2016"
"1,11,2016"
"1,12,2016"
"1,13,2016"
"1,14,2016"
"1,15,2016"
"1,16,2016"
"1,17,2016"
"1,18,2016"
"1,19,2016"
"1,20,2016"
"1,21,2016"
"1,22,2016"
"1,23,2016"
"1,24,2016"
"1,25,2016"
"1,26,2016"
"1,27,2016"
"1,28,2016"
"1,29,2016"
"1,30,2016"
"1,31,2016"
"2,01,2016"
"2,02,2016"
"2,03,2016"
"2,04,2016"
"2,05,2016"
"2,06,2016"
"2,07,2016"
"2,08,2016"
"2,09,2016"
"2,10,2016"
"2,11,2016"
"2,12,2016"
"2,13,2016"
"2,14,2016"
"2,15,2016"
"2,16,2016"
"2,17,2016"
"2,18,2016"
"2,19,2016"
"2,20,2016"
"2,21,2016"
"2,22,2016"
"2,23,2016"
"2,24,2016"
"2,25,2016"
"2,26,2016"
"2,27,2016"
"2,28,2016"
"2,29,2016"
"3,01,2016"
"3,02,2016"
"3,03,2016"
"3,04,2016"
"3,05,2016"
"3,06,2016"
"3,07,2016"
"3,08,2016"
"3,09,2016"
"3,10,2016"
"3,11,2016"
"3,12,2016"
"3,13,2016"
"3,14,2016"
"3,15,2016"
"3,16,2016"
"3,17,2016"
"3,18,2016"
"3,19,2016"
"3,20,2016"
"3,21,2016"
"3,22,2016"
"3,23,2016"
"3,24,2016"
"3,25,2016"
"3,26,2016"
"3,27,2016"
"3,28,2016"
"3,29,2016"
"3,30,2016"
"3,31,2016"
"4,01,2016"
"4,02,2016"
"4,03,2016"
"4,04,2016"
"4,05,2016"
"4,06,2016"
"4,07,2016"
"4,08,2016"
"4,09,2016"
"4,10,2016"
"4,11,2016"
"4,12,2016"
"4,13,2016"
"4,14,2016"
"4,15,2016"
"4,16,2016"
"4,17,2016"
"4,18,2016"
"4,19,2016"
"4,20,2016"
"4,21,2016"
"4,22,2016"
"4,23,2016"
"4,24,2016"
"4,25,2016"
"4,26,2016"
"4,27,2016"
"4,28,2016"
"4,29,2016"
"4,30,2016"
"5,01,2016"
"5,02,2016"
"5,03,2016"
"5,04,2016"
"5,05,2016"
"5,06,2016"
"5,07,2016"
"5,08,2016"
"5,09,2016"
"5,10,2016"
"5,11,2016"
"5,12,2016"
"5,13,2016"
"5,14,2016"
"5,15,2016"
"5,16,2016"
"5,17,2016"
"5,18,2016"
"5,19,2016"
"5,20,2016"
"5,21,2016"
"5,22,2016"
"5,23,2016"
"5,24,2016"
"5,25,2016"
"5,26,2016"
"5,27,2016"
"5,28,2016"
"5,29,2016"
"5,30,2016"
"5,31,2016"
"6,01,2016"
"6,02,2016"
"6,03,2016"
"6,04,2016"
"6,05,2016"
"6,06,2016"
"6,07,2016"
"6,08,2016"
"6,09,2016"
"6,10,2016"
"6,11,2016"
"6,12,2016"
"6,13,2016"
"6,14,2016"
"6,15,2016"
"6,16,2016"
"6,17,2016"
"6,18,2016"
"6,19,2016"
"6,20,2016"
"6,21,2016"
"6,22,2016"
"6,23,2016"
"6,24,2016"
"6,25,2016"
"6,26,2016"
"6,27,2016"
"6,28,2016"
"6,29,2016"
"6,30,2016"
"7,01,2016"
"7,02,2016"
"7,03,2016"
"7,04,2016"
"7,05,2016"
"7,06,2016"
"7,07,2016"
"7,08,2016"
"7,09,2016"
"7,10,2016"
"7,11,2016"
"7,12,2016"
"7,13,2016"
"7,14,2016"
"7,15,2016"
"7,16,2016"
"7,17,2016"
"7,18,2016"
"7,19,2016"
"7,20,2016"
"7,21,2016"
"7,22,2016"
"7,23,2016"
"7,24,2016"
"7,25,2016"
"7,26,2016"
"7,27,2016"
"7,28,2016"
"7,29,2016"
"7,30,2016"
"7,31,2016"
"8,01,2016"
"8,02,2016"
"8,03,2016"
"8,04,2016"
"8,05,2016"
"8,06,2016"
"8,07,2016"
"8,08,2016"
"8,09,2016"
"8,10,2016"
"8,11,2016"
"8,12,2016"
"8,13,2016"
"8,14,2016"
"8,15,2016"
"8,16,2016"
"8,17,2016"
"8,18,2016"
"8,19,2016"
"8,20,2016"
"8,21,2016"
"8,22,2016"
"8,23,2016"
"8,24,2016"
"8,25,2016"
"8,26,2016"
"8,27,2016"
"8,28,2016"
"8,29,2016"
"8,30,2016"
"8,31,2016"
"9,01,2016"
"9,02,2016"
"9,03,2016"
"9,04,2016"
"9,05,2016"
"9,06,2016"
"9,07,2016"
"9,08,2016"
"9,09,2016"
"9,10,2016"
"9,11,2016"
"9,12,2016"
"9,13,2016"
"9,14,2016"
"9,15,2016"
"9,16,2016"
"9,17,2016"
"9,18,2016"
"9,19,2016"
"9,20,2016"
"9,21,2016"
"9,22,2016"
"9,23,2016"
"9,24,2016"
"9,25,2016"
"9,26,2016"
"9,27,2016"
"9,28,2016"
"9,29,2016"
"9,30,2016"
"10,01,2016"
"10,02,2016"
"10,03,2016"
"10,04,2016"
"10,05,2016"
"10,06,2016"
"10,07,2016"
"10,08,2016"
"10,09,2016"
"10,10,2016"
"10,11,2016"
"10,12,2016"
"10,13,2016"
"10,14,2016"
"10,15,2016"
"10,16,2016"
"10,17,2016"
"10,18,2016"
"10,19,2016"
"10,20,2016"
"10,21,2016"
"10,22,2016"
"10,23,2016"
"10,24,2016"
"10,25,2016"
"10,26,2016"
"10,27,2016"
"10,28,2016"
"10,29,2016"
"10,30,2016"
"10,31,2016"
"11,01,2016"
"11,02,2016"
"11,03,2016"
"11,04,2016"
"11,05,2016"
"11,06,2016"
"11,07,2016"
"11,08,2016"
"11,09,2016"
"11,10,2016"
"11,11,2016"
"11,12,2016"
"11,13,2016"
"11,14,2016"
"11,15,2016"
"11,16,2016"
"11,17,2016"
"11,18,2016"
"11,19,2016"
"11,20,2016"
"11,21,2016"
"11,22,2016"
"11,23,2016"
"11,24,2016"
"11,25,2016"
"11,26,2016"
"11,27,2016"
"11,28,2016"
"11,29,2016"
"11,30,2016"
"12,01,2016"
"12,02,2016"
"12,03,2016"
"12,04,2016"
"12,05,2016"
"12,06,2016"
"12,07,2016"
"12,08,2016"
"12,09,2016"
"12,10,2016"
"12,11,2016"
"12,12,2016"
"12,13,2016"
"12,14,2016"
"12,15,2016"
"12,16,2016"
"12,17,2016"
"12,18,2016"
"12,19,2016"
"12,20,2016"
"12,21,2016"
"12,22,2016"
"12,23,2016"
"12,24,2016"
"12,25,2016"
"12,26,2016"
"12,27,2016"
"12,28,2016"
"12,29,2016"
"12,30,2016"
"12,31,2016"
"1,01,2017"
"1,02,2017"
"1,03,2017"
"1,04,2017"
"1,05,2017"
"1,06,2017"
"1,07,2017"
"1,08,2017"
"1,09,2017"
"1,10,2017"
"1,11,2017"
"1,12,2017"
"1,13,2017"
"1,14,2017"
"1,15,2017"
"1,16,2017"
"1,17,2017"
"1,18,2017"
"1,19,2017"
"1,20,2017"
"1,21,2017"
"1,22,2017"
"1,23,2017"
"1,24,2017"
"1,25,2017"
"1,26,2017"
"1,27,2017"
"1,28,2017"
"1,29,2017"
"1,30,2017"
"1,31,2017"
"2,01,2017"
"2,02,2017"
"2,03,2017"
"2,04,2017"
"2,05,2017"
"2,06,2017"
"2,07,2017"
"2,08,2017"
"2,09,2017"
"2,10,2017"
"2,11,2017"
"2,12,2017"
"2,13,2017"
"2,14,2017"
"2,15,2017"
"2,16,2017"
"2,17,2017"
"2,18,2017"
"2,19,2017"
"2,20,2017"
"2,21,2017"
"2,22,2017"
"2,23,2017"
"2,24,2017"
"2,25,2017"
"2,26,2017"
"2,27,2017"
"2,28,2017"
"3,01,2017"
"3,02,2017"
"3,03,2017"
"3,04,2017"
"3,05,2017"
"3,06,2017"
"3,07,2017"
"3,08,2017"
"3,09,2017"
"3,10,2017"
"3,11,2017"
"3,12,2017"
"3,13,2017"
"3,14,2017"
"3,15,2017"
"3,16,2017"
"3,17,2017"
"3,18,2017"
"3,19,2017"
"3,20,2017"
"3,21,2017"
"3,22,2017"
"3,23,2017"
"3,24,2017"
"3,25,2017"
"3,26,2017"
"3,27,2017"
"3,28,2017"
"3,29,2017"
"3,30,2017"
"3,31,2017"
"4,01,2017"
"4,02,2017"
"4,03,2017"
"4,04,2017"
"4,05,2017"
"4,06,2017"
"4,07,2017"
"4,08,2017"
"4,09,2017"
"4,10,2017"
"4,11,2017"
"4,12,2017"
"4,13,2017"
"4,14,2017"
"4,15,2017"
"4,16,2017"
"4,17,2017"
"4,18,2017"
"4,19,2017"
"4,20,2017"
"4,21,2017"
"4,22,2017"
"4,23,2017"
"4,24,2017"
"4,25,2017"
"4,26,2017"
"4,27,2017"
"4,28,2017"
"4,29,2017"
"4,30,2017"
"5,01,2017"
"5,02,2017"
"5,03,2017"
"5,04,2017"
"5,05,2017"
"5,06,2017"
"5,07,2017"
"5,08,2017"
"5,09,2017"
"5,10,2017"
"5,11,2017"
"5,12,2017"
"5,13,2017"
"5,14,2017"
"5,15,2017"
"5,16,2017"
"5,17,2017"
"5,18,2017"
"5,19,2017"
"5,20,2017"
"5,21,2017"
"5,22,2017"
"5,23,2017"
"5,24,2017"
"5,25,2017"
"5,26,2017"
"5,27,2017"
"5,28,2017"
"5,29,2017"
"5,30,2017"
"5,31,2017"
"6,01,2017"
"6,02,2017"
"6,03,2017"
"6,04,2017"
"6,05,2017"
"6,06,2017"
"6,07,2017"
"6,08,2017"
"6,09,2017"
"6,10,2017"
"6,11,2017"
"6,12,2017"
"6,13,2017"
"6,14,2017"
"6,15,2017"
"6,16,2017"
"6,17,2017"
"6,18,2017"
"6,19,2017"
"6,20,2017"
"6,21,2017"
"6,22,2017"
"6,23,2017"
"6,24,2017"
"6,25,2017"
"6,26,2017"
"6,27,2017"
"6,28,2017"
"6,29,2017"
"6,30,2017"
